customer_id,customer_value_segment,customer_value_score,total_transaction_amount,total_transaction_count,credit_limit,avg_credit_utilization,months_inactive_last_year,contacts_last_year,months_as_customer,customer_age,gender,education_level,income_category,marital_status,card_category,attrition_flag
816513108,Medium_Value,0.2220945456885555,2195,63,5269.0,0.209,1,2,49,54,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
718594608,Low_Value,0.145506946486301,1362,28,20156.0,0.087,3,3,36,43,F,Post-Graduate,Unknown,Married,Blue,Existing Customer
823606983,Low_Value,0.106611723172485,2398,37,7410.0,0.34,3,2,35,39,M,College,$60K - $80K,Married,Blue,Existing Customer
717028158,Medium_Value,0.2236879021286349,2649,56,12163.0,0.171,2,3,44,53,M,Graduate,$120K +,Married,Blue,Existing Customer
788485908,Low_Value,0.1024701045817649,1463,34,6224.0,0.0,2,3,37,44,M,Unknown,$60K - $80K,Married,Blue,Existing Customer
714472608,Low_Value,0.0734441440615827,1174,27,4250.0,0.258,3,3,49,59,M,College,Less than $40K,Married,Blue,Existing Customer
710793783,Low_Value,0.1319042634733323,1836,36,12059.0,0.164,3,1,40,53,F,Graduate,Unknown,Married,Blue,Existing Customer
794340033,Low_Value,0.1033990246615784,1817,39,2799.0,0.63,1,3,28,34,F,Uneducated,$40K - $60K,Married,Blue,Existing Customer
716462658,Medium_Value,0.198754924440313,1387,36,18037.0,0.0,1,1,36,47,M,Doctorate,$80K - $120K,Single,Blue,Existing Customer
718050033,Medium_Value,0.1662666933965048,2028,55,5657.0,0.304,2,3,43,54,M,College,$120K +,Married,Blue,Existing Customer
714023808,Medium_Value,0.1703179227815015,1582,36,13770.0,0.183,1,1,33,42,F,Graduate,Unknown,Married,Blue,Existing Customer
716341833,Low_Value,0.1219430648628195,1774,37,4646.0,0.372,2,3,44,53,F,College,Less than $40K,Married,Blue,Existing Customer
719648358,Low_Value,0.058112885099269,1636,36,2514.0,0.605,3,1,35,50,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
816600933,Low_Value,0.1580182981760471,1031,25,14501.0,0.0,2,3,51,56,M,College,$80K - $120K,Married,Blue,Attrited Customer
714208533,Low_Value,0.0757804951869668,916,33,8663.0,0.033,3,3,36,43,M,High School,$60K - $80K,Married,Blue,Attrited Customer
713095533,Low_Value,0.0399067381850667,1198,31,2333.0,0.637,3,3,36,44,F,High School,Less than $40K,Divorced,Blue,Existing Customer
809967783,Low_Value,0.0375413363292728,2189,54,3038.0,0.507,5,3,26,34,F,Graduate,$40K - $60K,Divorced,Blue,Existing Customer
715848408,Low_Value,0.0525292077774092,1257,36,8851.0,0.0,6,1,52,61,M,Graduate,$80K - $120K,Unknown,Blue,Existing Customer
714414483,Low_Value,0.0767512875957524,1503,35,2945.0,0.749,3,1,44,54,F,Unknown,Less than $40K,Married,Blue,Existing Customer
708655983,Low_Value,0.0568326476750533,1353,24,5267.0,0.0,3,2,40,49,F,High School,Unknown,Divorced,Blue,Existing Customer
720426708,Low_Value,0.1318331103784158,811,27,8512.0,0.0,1,3,45,56,M,High School,$60K - $80K,Single,Blue,Attrited Customer
713743158,Low_Value,0.1232849712287081,1270,21,19063.0,0.09,3,2,36,47,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
721279083,Low_Value,0.1082520595158861,1840,53,5376.0,0.219,3,3,33,53,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
779149683,Medium_Value,0.1854426958332772,2585,75,7772.0,0.243,1,2,13,30,F,Graduate,Unknown,Divorced,Blue,Existing Customer
714970458,Low_Value,0.1324137152907432,1807,33,9173.0,0.223,1,1,29,39,F,High School,$40K - $60K,Married,Blue,Existing Customer
719070108,High_Value,0.3346862134193836,1729,52,34516.0,0.05,1,3,35,44,M,Graduate,$80K - $120K,Married,Silver,Existing Customer
715490733,Low_Value,0.1562470787114428,1211,35,11975.0,0.129,1,2,36,54,F,Uneducated,Unknown,Single,Blue,Existing Customer
714989583,Medium_Value,0.181712397749432,1763,44,15405.0,0.11,2,3,36,46,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
820355433,Low_Value,0.1064610410754037,1395,34,2615.0,0.0,1,1,38,43,M,Unknown,$40K - $60K,Single,Blue,Existing Customer
715901508,Medium_Value,0.2328874967568589,1843,43,23991.0,0.096,1,2,25,35,M,High School,$80K - $120K,Married,Blue,Existing Customer
710370483,Low_Value,0.03656330893163,1517,33,1888.0,0.684,3,3,31,39,F,College,Less than $40K,Married,Blue,Existing Customer
778573233,Low_Value,0.1655747191765334,1977,50,3102.0,0.674,2,2,54,61,F,Graduate,Less than $40K,Married,Blue,Existing Customer
708833133,Low_Value,0.1070210713010486,2027,49,3170.0,0.794,2,2,29,40,F,Graduate,Less than $40K,Divorced,Blue,Existing Customer
719885883,High_Value,0.2894069211082676,1497,43,34516.0,0.055,2,0,36,53,M,College,$120K +,Single,Blue,Existing Customer
712523283,Low_Value,0.126324854562449,1134,31,14938.0,0.0,3,2,41,55,M,Unknown,$120K +,Married,Blue,Existing Customer
711309033,Medium_Value,0.2482321711900452,3663,65,17298.0,0.134,2,2,24,41,M,Unknown,$60K - $80K,Single,Blue,Existing Customer
708134283,Low_Value,0.0510742358472596,1483,31,3131.0,0.201,3,3,36,35,M,Uneducated,Less than $40K,Married,Blue,Existing Customer
720147633,Medium_Value,0.2273087615028477,1956,63,11915.0,0.137,2,2,47,61,M,Unknown,$40K - $60K,Single,Blue,Existing Customer
708983658,Low_Value,0.1173979308600622,940,25,16868.0,0.0,3,1,39,51,M,Uneducated,$120K +,Single,Blue,Attrited Customer
766285608,Low_Value,0.1135925839458871,2183,56,3266.0,0.582,3,3,35,42,M,High School,$40K - $60K,Single,Blue,Existing Customer
779715108,Low_Value,0.1502508673617953,2920,74,2770.0,0.464,3,3,30,46,M,Unknown,$80K - $120K,Divorced,Blue,Existing Customer
798035358,Low_Value,0.1014954692095828,1221,41,3556.0,0.611,2,2,40,46,F,High School,Less than $40K,Single,Blue,Existing Customer
719391783,Medium_Value,0.1731693479414471,1790,60,9149.0,0.171,2,2,35,46,M,Uneducated,$40K - $60K,Married,Blue,Existing Customer
809342208,Low_Value,0.0939291940209932,2005,47,1438.3,0.0,1,2,19,26,M,Graduate,Unknown,Single,Blue,Existing Customer
780713058,Medium_Value,0.23701307708644,3490,69,14701.0,0.111,3,3,35,46,M,High School,$60K - $80K,Married,Blue,Existing Customer
779338683,Medium_Value,0.2096379428260611,1904,49,14825.0,0.065,2,2,44,62,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
783387783,Low_Value,0.1198925709395991,1647,53,10127.0,0.185,5,3,49,55,M,Uneducated,$60K - $80K,Divorced,Blue,Existing Customer
787800108,Low_Value,0.1456338120297034,1903,39,2929.0,0.83,1,2,45,55,M,College,$80K - $120K,Married,Blue,Existing Customer
721397808,Low_Value,0.0730017150688528,1564,41,3735.0,0.315,2,0,24,32,M,High School,$40K - $60K,Married,Blue,Existing Customer
778698408,Low_Value,0.0683300405142186,1686,34,2930.0,0.691,1,2,18,37,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
709545333,Medium_Value,0.2023774144824638,2412,64,12716.0,0.118,2,3,29,33,F,High School,Unknown,Single,Blue,Existing Customer
716032233,High_Value,0.3030693054445918,3981,65,22120.0,0.082,2,2,32,42,M,College,$80K - $120K,Married,Blue,Existing Customer
717835908,Low_Value,0.0689783390823782,2730,48,1438.3,0.473,3,3,22,33,M,Post-Graduate,$80K - $120K,Married,Blue,Existing Customer
719466558,Low_Value,0.0877287695065066,1361,34,4546.0,0.0,2,2,36,60,F,High School,Unknown,Single,Blue,Existing Customer
778663458,Low_Value,0.053433822411805,821,18,1759.0,0.0,2,1,47,65,M,High School,Less than $40K,Married,Blue,Attrited Customer
716024808,Low_Value,0.0298324962376142,938,21,4829.0,0.501,3,3,36,57,M,Graduate,$80K - $120K,Married,Blue,Attrited Customer
713008308,Low_Value,0.1339631033225676,1861,42,7692.0,0.218,3,2,47,59,F,Unknown,Less than $40K,Married,Blue,Existing Customer
794831733,Low_Value,0.0432707134727138,1345,28,2156.0,0.56,3,2,39,45,F,Graduate,Less than $40K,Married,Blue,Existing Customer
713854608,Medium_Value,0.1731124886119627,2444,63,9521.0,0.175,3,3,36,62,M,Uneducated,$60K - $80K,Married,Blue,Existing Customer
715993608,Medium_Value,0.2466330193144515,1686,50,26714.0,0.094,3,2,41,51,M,College,$120K +,Single,Blue,Existing Customer
789368658,Low_Value,0.0931016531654183,1468,30,2092.0,0.663,2,3,47,57,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
802817358,Medium_Value,0.175328931715526,2320,51,11594.0,0.179,2,1,32,38,F,High School,Unknown,Married,Blue,Existing Customer
708098133,Low_Value,0.0778067085748436,1598,39,2834.0,0.5,1,0,19,32,F,Graduate,Less than $40K,Married,Blue,Existing Customer
801499908,Low_Value,0.0574458378066721,1232,31,4724.0,0.435,3,2,37,43,F,Graduate,Less than $40K,Married,Blue,Existing Customer
824770683,Medium_Value,0.1949842419292569,4027,76,3049.0,0.378,4,3,47,51,F,Unknown,Less than $40K,Divorced,Blue,Existing Customer
718310733,Medium_Value,0.1994983194444667,1922,48,20614.0,0.0,3,1,36,50,M,Unknown,$80K - $120K,Divorced,Blue,Existing Customer
708162558,Low_Value,0.1504955823978641,1355,36,3250.0,0.613,1,2,54,64,F,Uneducated,Unknown,Married,Blue,Existing Customer
721129383,Low_Value,0.1419132607902125,2361,42,3128.0,0.805,1,2,36,53,F,Doctorate,Less than $40K,Married,Blue,Existing Customer
721249158,Low_Value,0.0317781077156601,708,14,6414.0,0.0,2,3,30,42,M,Uneducated,$60K - $80K,Single,Blue,Attrited Customer
721049658,Low_Value,0.1072615023846767,1687,62,2506.0,0.0,3,0,34,53,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
806392908,Low_Value,0.1257298179794252,1212,33,7469.0,0.313,2,3,47,52,F,High School,Unknown,Single,Blue,Existing Customer
714886533,Low_Value,0.0648638697727114,1752,34,3460.0,0.727,3,2,36,60,F,High School,Less than $40K,Married,Blue,Existing Customer
772375533,Low_Value,0.0700414260736591,1560,39,9959.0,0.239,3,2,19,30,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
826775058,Low_Value,0.1248767239797547,1520,36,4175.0,0.603,1,2,39,43,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
711878733,Medium_Value,0.2037371321735714,1685,45,10264.0,0.202,1,3,48,60,M,Uneducated,$60K - $80K,Married,Blue,Existing Customer
714550383,Low_Value,0.0788899748285098,1678,40,4129.0,0.0,3,3,36,46,M,High School,$40K - $60K,Single,Blue,Existing Customer
712636308,Low_Value,0.0876592420083686,1627,26,2658.0,0.57,2,2,45,65,F,High School,$40K - $60K,Married,Blue,Existing Customer
772139433,Low_Value,0.1394798060167869,1637,61,4589.0,0.27,2,3,33,44,F,College,$40K - $60K,Single,Blue,Existing Customer
709058808,Low_Value,0.125260814243631,1707,42,2781.0,0.372,1,2,36,56,F,College,Less than $40K,Married,Blue,Existing Customer
813240408,Medium_Value,0.1718056146320414,1208,25,24880.0,0.034,3,2,39,45,F,High School,Unknown,Married,Blue,Existing Customer
767753958,Medium_Value,0.1695504009326191,1881,51,8504.0,0.23,1,2,31,37,M,Graduate,$40K - $60K,Unknown,Blue,Existing Customer
710111733,Low_Value,0.1294897326106204,1360,28,8091.0,0.247,1,3,39,48,M,High School,$80K - $120K,Married,Blue,Existing Customer
761544333,Low_Value,0.0193041837316273,1641,32,3417.0,0.737,4,3,30,37,F,College,$40K - $60K,Married,Blue,Existing Customer
788814783,Low_Value,0.1150610021607213,1820,58,9204.0,0.092,3,3,22,39,M,Uneducated,$60K - $80K,Single,Blue,Existing Customer
715034358,Low_Value,0.1425574392304558,1505,35,14302.0,0.147,2,3,32,41,M,Graduate,$120K +,Married,Blue,Existing Customer
709624533,Low_Value,0.1141135854847682,1627,38,3187.0,0.79,2,0,45,55,F,High School,Less than $40K,Married,Blue,Existing Customer
709942383,Low_Value,0.0810236982622805,1703,34,6313.0,0.124,3,2,36,34,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
803957508,Medium_Value,0.2066491608270902,1433,33,15904.0,0.064,1,3,47,52,M,Unknown,$80K - $120K,Single,Blue,Existing Customer
713378133,Medium_Value,0.2124483875756047,2445,60,11696.0,0.196,2,3,39,54,F,Post-Graduate,Less than $40K,Single,Silver,Existing Customer
709217358,Medium_Value,0.1864957257143836,1665,45,20371.0,0.09,3,2,36,40,M,Post-Graduate,$80K - $120K,Married,Blue,Existing Customer
720998358,High_Value,0.2661668706650347,1489,38,34516.0,0.03,3,1,41,52,M,High School,$120K +,Married,Silver,Existing Customer
721051908,Low_Value,0.120763583128874,1393,32,7552.0,0.0,1,3,33,45,M,Graduate,$60K - $80K,Single,Blue,Existing Customer
715232058,Medium_Value,0.184119348994684,1820,42,5561.0,0.258,1,2,53,61,M,Post-Graduate,$40K - $60K,Married,Blue,Existing Customer
806250783,Low_Value,0.1584090035110619,2742,58,1441.0,0.0,3,2,52,57,F,High School,Less than $40K,Married,Blue,Existing Customer
817245183,Medium_Value,0.197850511954279,1979,40,19715.0,0.051,2,2,33,51,M,Unknown,$120K +,Unknown,Blue,Existing Customer
713670333,Low_Value,0.0742949832117858,1378,27,2486.0,0.589,3,2,52,60,M,Unknown,Less than $40K,Single,Blue,Existing Customer
826477083,Low_Value,0.1350169779596194,1520,34,4570.0,0.534,1,3,44,48,F,College,Less than $40K,Married,Blue,Existing Customer
788728608,Low_Value,0.0140807619546172,1588,36,3870.0,0.36,3,2,13,34,M,High School,$40K - $60K,Married,Blue,Existing Customer
717190533,Low_Value,0.107835839242875,1282,32,12938.0,0.051,3,2,36,49,M,High School,$60K - $80K,Married,Blue,Existing Customer
716580033,High_Value,0.2731135829900605,1872,59,21178.0,0.085,1,3,36,53,M,High School,$120K +,Married,Blue,Existing Customer
711644508,Medium_Value,0.2108859773947339,2295,63,12182.0,0.093,2,0,36,34,M,Uneducated,$80K - $120K,Single,Blue,Existing Customer
714334383,Low_Value,0.0776444042126398,1065,28,3583.0,0.0,2,0,42,54,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
720611058,Medium_Value,0.1716087325978438,1550,47,17018.0,0.0,2,3,27,40,M,Graduate,$120K +,Single,Blue,Existing Customer
712420833,Medium_Value,0.1920670998396999,1527,57,16031.0,0.14,3,2,41,49,F,College,Unknown,Single,Blue,Existing Customer
713845083,Low_Value,0.1059452842256074,1489,43,4203.0,0.599,2,3,36,41,F,High School,Less than $40K,Single,Blue,Attrited Customer
713756508,Low_Value,0.1008047168026689,1264,30,4213.0,0.237,1,3,36,46,M,Graduate,Less than $40K,Divorced,Blue,Existing Customer
735565158,Medium_Value,0.1962225545888788,1582,38,21548.0,0.055,2,2,33,46,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
714131058,Low_Value,0.0998248290211292,1567,33,18513.0,0.136,5,3,36,30,M,Graduate,$60K - $80K,Unknown,Blue,Existing Customer
717180633,Low_Value,0.0848263415251627,1704,35,2483.0,0.553,2,2,36,59,M,Post-Graduate,$40K - $60K,Married,Blue,Existing Customer
717295683,Low_Value,0.0918686173710943,1546,35,3460.0,0.544,2,2,38,50,M,Doctorate,$80K - $120K,Single,Blue,Existing Customer
713128833,Low_Value,0.0849655847598537,1478,38,6511.0,0.275,3,2,36,49,M,Unknown,$60K - $80K,Unknown,Blue,Existing Customer
813499458,Low_Value,0.0645849560476243,2132,31,1438.3,0.0,3,1,40,45,M,High School,$60K - $80K,Unknown,Blue,Attrited Customer
710070183,Low_Value,0.0850959210872727,1419,38,2615.0,0.678,2,2,36,53,F,High School,Less than $40K,Single,Blue,Existing Customer
789605658,Low_Value,0.0308116209231742,1065,27,2985.0,0.789,3,2,35,42,F,Doctorate,$40K - $60K,Married,Blue,Existing Customer
710045058,Medium_Value,0.1919856017138486,1364,40,18797.0,0.115,1,3,28,46,M,High School,$40K - $60K,Married,Silver,Existing Customer
710164683,Low_Value,0.0935637429680556,2247,36,2859.0,0.88,1,3,22,33,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
710802258,Low_Value,0.0362875836623714,1111,26,2888.0,0.777,3,0,38,46,F,Graduate,Less than $40K,Married,Blue,Existing Customer
721036233,Low_Value,0.1167739758088614,1836,42,9172.0,0.171,3,3,36,61,M,High School,$60K - $80K,Married,Blue,Existing Customer
710036508,Low_Value,0.1144928889692887,1164,35,14281.0,0.106,3,2,34,42,M,Uneducated,$40K - $60K,Married,Blue,Existing Customer
717776808,Low_Value,0.1647691757243976,2005,54,7353.0,0.197,2,3,39,47,F,Graduate,Less than $40K,Single,Blue,Existing Customer
714906033,Low_Value,0.0983402708023894,1588,35,5145.0,0.0,2,2,36,47,F,Graduate,Less than $40K,Single,Blue,Existing Customer
714273708,Low_Value,0.1376562331540053,2242,49,4753.0,0.52,2,3,36,53,F,Graduate,$40K - $60K,Married,Blue,Existing Customer
721117533,Low_Value,0.0476323930307878,1415,45,2171.0,0.653,3,3,26,46,F,Graduate,Less than $40K,Single,Blue,Existing Customer
715374558,Medium_Value,0.1878231872312889,2483,74,4150.0,0.11,2,3,36,26,M,College,Less than $40K,Divorced,Blue,Existing Customer
824807658,Low_Value,0.0972751045768216,1239,33,9106.0,0.272,3,3,41,45,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
714940608,Low_Value,0.1037932671850473,2057,53,2686.0,0.645,3,2,36,36,M,High School,$40K - $60K,Divorced,Blue,Existing Customer
824782008,Low_Value,0.1333382076427532,1228,26,10239.0,0.05,1,2,38,42,M,High School,$60K - $80K,Unknown,Blue,Existing Customer
717561108,Medium_Value,0.2460266681502912,1629,32,34516.0,0.016,3,2,36,52,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
717127083,Low_Value,0.1628824109405591,2076,58,15017.0,0.115,3,0,25,37,M,Graduate,$120K +,Married,Blue,Existing Customer
772460508,Low_Value,0.1253892071563764,1231,34,4426.0,0.346,1,2,43,53,M,Uneducated,$40K - $60K,Married,Blue,Existing Customer
720484908,Low_Value,0.078458094646594,1655,27,2155.0,0.0,3,3,52,65,F,Post-Graduate,$40K - $60K,Married,Blue,Existing Customer
771237933,Medium_Value,0.1865306289665947,1477,23,20620.0,0.053,1,3,34,47,M,Uneducated,$80K - $120K,Unknown,Blue,Existing Customer
794664183,Low_Value,0.0897186752337312,1501,45,3238.0,0.663,1,3,19,38,M,Uneducated,$60K - $80K,Married,Blue,Existing Customer
797488158,Low_Value,0.1478653738914185,1313,36,14316.0,0.076,3,0,46,52,M,High School,$60K - $80K,Married,Blue,Existing Customer
708543258,Low_Value,0.0759167686312019,2045,39,2607.0,0.721,3,2,36,36,M,High School,$80K - $120K,Married,Blue,Existing Customer
778706508,Low_Value,-0.0108058824663004,1448,30,6231.0,0.0,5,4,24,43,M,College,$60K - $80K,Married,Blue,Existing Customer
712240083,Low_Value,0.0343916827683047,858,22,3730.0,0.675,2,2,30,38,F,Unknown,Less than $40K,Single,Blue,Attrited Customer
713650683,Low_Value,0.1613935267367825,1591,37,3094.0,0.732,1,4,56,65,F,Graduate,Less than $40K,Married,Blue,Existing Customer
772532208,Low_Value,0.0810274490954069,842,24,6630.0,0.138,2,3,41,51,F,Doctorate,Less than $40K,Married,Blue,Attrited Customer
778929783,Low_Value,0.0147876551475558,781,28,1925.0,0.0,2,3,22,40,M,Graduate,$80K - $120K,Divorced,Blue,Attrited Customer
714244383,High_Value,0.2582137921506167,1529,30,33406.0,0.051,2,3,36,39,M,College,$80K - $120K,Unknown,Blue,Existing Customer
718797558,Low_Value,0.1107934428278122,2422,46,2917.0,0.465,2,3,30,39,F,Graduate,Unknown,Married,Blue,Existing Customer
712821333,Low_Value,0.1593074325754629,1825,50,9452.0,0.266,3,3,47,60,M,Uneducated,$60K - $80K,Married,Blue,Existing Customer
721120008,Low_Value,0.0266625793911179,1555,29,2162.0,0.637,3,2,29,43,F,Uneducated,$40K - $60K,Single,Blue,Existing Customer
709633533,Low_Value,0.0898649901709877,2789,50,1438.3,0.0,2,4,18,31,M,Uneducated,Less than $40K,Married,Blue,Existing Customer
710789058,High_Value,0.295278365045807,1308,41,34516.0,0.043,2,3,42,55,M,Graduate,$120K +,Single,Blue,Existing Customer
716174433,Low_Value,0.1584269701836428,2489,54,2888.0,0.393,3,3,54,65,F,College,Less than $40K,Married,Blue,Existing Customer
789886533,Low_Value,0.0469320006018556,1110,21,3947.0,0.442,3,3,44,54,F,High School,Less than $40K,Married,Blue,Existing Customer
715210308,Low_Value,0.1140509288359557,1260,32,15970.0,0.076,3,4,31,40,F,High School,Unknown,Married,Blue,Existing Customer
721038408,Low_Value,0.1012751171761722,1741,43,1830.0,0.0,1,2,27,38,F,High School,Less than $40K,Married,Blue,Existing Customer
713325108,Low_Value,0.0879915267274973,1845,40,7712.0,0.326,3,3,29,36,M,Post-Graduate,$60K - $80K,Married,Blue,Existing Customer
720352533,Medium_Value,0.1715399419988993,1483,38,20811.0,0.068,3,3,36,43,M,High School,$60K - $80K,Unknown,Blue,Existing Customer
708431433,Low_Value,0.093288694088881,1463,32,11789.0,0.12,3,2,31,41,M,Graduate,$120K +,Married,Blue,Existing Customer
716996583,Low_Value,0.1163869120121311,1734,35,3073.0,0.583,1,2,37,50,M,High School,$120K +,Divorced,Blue,Existing Customer
718699683,High_Value,0.3159767812766589,1733,54,34516.0,0.0,2,2,36,48,M,College,$80K - $120K,Married,Silver,Existing Customer
771359958,High_Value,0.2684859612032195,1689,42,34516.0,0.073,2,2,26,39,M,Unknown,$120K +,Single,Silver,Existing Customer
716604633,Medium_Value,0.1721975294428151,1865,53,6725.0,0.301,2,2,46,55,F,Post-Graduate,$40K - $60K,Married,Blue,Existing Customer
813952233,Low_Value,0.1096378472056894,1413,46,2978.0,0.717,2,4,39,44,M,Graduate,Less than $40K,Unknown,Blue,Existing Customer
713053383,Medium_Value,0.2399975891101962,853,12,34516.0,0.023,1,3,36,42,M,Graduate,$80K - $120K,Married,Blue,Attrited Customer
709979583,High_Value,0.3701522569637624,1999,54,34516.0,0.025,1,3,46,54,M,Graduate,$120K +,Married,Blue,Existing Customer
709380333,Medium_Value,0.2368667986648963,1671,45,24545.0,0.071,2,3,36,57,M,Uneducated,$120K +,Married,Blue,Existing Customer
778574283,Medium_Value,0.1671803716479359,2118,64,1438.3,0.0,2,3,46,53,F,Uneducated,$40K - $60K,Married,Blue,Existing Customer
789875883,Low_Value,0.1106549870945818,1391,45,2490.0,0.252,1,2,31,41,F,Uneducated,Less than $40K,Single,Blue,Existing Customer
714661233,Low_Value,0.1363194520989099,1729,52,10074.0,0.25,2,4,24,39,M,Graduate,$120K +,Single,Blue,Existing Customer
813915933,Low_Value,0.0608531720467503,1393,35,2259.0,0.422,3,2,40,45,M,Graduate,$40K - $60K,Divorced,Blue,Existing Customer
708358683,High_Value,0.2600061199510404,1665,40,34516.0,0.036,3,2,35,46,M,Graduate,$80K - $120K,Married,Silver,Existing Customer
824761458,Medium_Value,0.2297219974453876,2489,62,9519.0,0.203,2,3,50,54,M,High School,$80K - $120K,Married,Blue,Existing Customer
715362183,Low_Value,0.1226789351660506,1688,38,3706.0,0.281,1,2,36,40,F,Graduate,Unknown,Married,Blue,Existing Customer
721194858,Low_Value,0.1548662738101424,1725,60,4438.0,0.557,2,2,40,48,M,Graduate,$80K - $120K,Unknown,Blue,Existing Customer
803595858,Low_Value,0.0479933978709988,594,14,1438.3,0.0,2,1,51,56,F,High School,$40K - $60K,Married,Blue,Attrited Customer
716198358,Low_Value,0.1262085307991984,1852,55,2372.0,0.796,2,3,36,33,F,Post-Graduate,$40K - $60K,Married,Blue,Existing Customer
714173808,Low_Value,0.1066933342935267,1389,34,4214.0,0.296,1,2,34,44,F,Graduate,Less than $40K,Single,Blue,Existing Customer
709465758,Low_Value,0.1174446422610437,902,31,1438.3,0.0,1,3,53,62,F,Post-Graduate,Less than $40K,Married,Blue,Existing Customer
714081558,Low_Value,0.07080579711776,1387,31,2613.0,0.612,2,4,36,33,F,Graduate,Unknown,Married,Blue,Existing Customer
717364458,Low_Value,0.1016350238454281,2053,33,4331.0,0.334,1,4,26,36,F,High School,Less than $40K,Married,Blue,Existing Customer
778755858,Low_Value,0.1387416308000539,1881,55,3665.0,0.471,1,3,27,46,M,Graduate,$80K - $120K,Unknown,Blue,Existing Customer
710754933,Low_Value,0.0604447164422684,840,20,1438.3,0.0,2,3,49,61,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
720007383,Low_Value,0.0440682160000679,803,15,4411.0,0.571,1,3,28,41,F,Unknown,Unknown,Single,Blue,Attrited Customer
810220833,Low_Value,0.0804444750348899,1562,43,15871.0,0.131,6,2,37,42,M,Graduate,$40K - $60K,Unknown,Silver,Existing Customer
718362783,Low_Value,0.0777881863201504,787,21,12643.0,0.0,2,3,27,35,M,Graduate,$80K - $120K,Married,Blue,Attrited Customer
708267858,Low_Value,0.1483374611613387,2098,52,6088.0,0.352,2,3,36,65,F,High School,$40K - $60K,Married,Blue,Existing Customer
708856983,Low_Value,0.1023416112802441,694,18,13873.0,0.0,1,2,27,36,M,Post-Graduate,$120K +,Married,Blue,Attrited Customer
715588908,Medium_Value,0.1896011803101495,3132,66,6158.0,0.0,2,3,32,42,F,Graduate,Less than $40K,Single,Blue,Existing Customer
772674933,Low_Value,0.1269887620419817,2036,50,5638.0,0.143,3,3,41,51,M,Uneducated,$80K - $120K,Married,Blue,Existing Customer
720148983,Low_Value,0.1159854256778376,1724,47,2178.0,0.525,2,4,40,54,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
720650208,Low_Value,0.0677425318783324,1561,26,12588.0,0.159,3,3,22,40,F,College,$40K - $60K,Unknown,Blue,Existing Customer
769732233,Low_Value,0.1119644284520491,1085,29,11942.0,0.138,2,4,34,40,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
713030958,Low_Value,0.1296911885532108,1964,54,3914.0,0.0,3,2,44,57,F,College,Less than $40K,Married,Blue,Existing Customer
711320508,Low_Value,0.1177674036116436,1762,34,3038.0,0.464,2,4,49,57,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
795795408,Medium_Value,0.1731547813257652,1514,47,5579.0,0.255,1,3,47,53,M,Uneducated,$40K - $60K,Married,Blue,Existing Customer
717904383,Medium_Value,0.2094681252928845,1516,44,18693.0,0.11,1,2,31,40,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
714115533,Low_Value,0.1292465202524776,2591,55,2943.0,0.608,1,3,18,28,M,Graduate,Less than $40K,Married,Blue,Existing Customer
712475733,Low_Value,0.0768657771466624,1847,39,2435.0,0.775,2,3,28,38,F,High School,Less than $40K,Married,Blue,Existing Customer
718996758,Low_Value,0.0686869340316609,1629,36,2077.0,0.67,2,2,30,37,F,Graduate,Less than $40K,Married,Blue,Existing Customer
713049933,Low_Value,0.1318498913836172,2144,44,5756.0,0.0,2,2,36,65,F,High School,Unknown,Married,Blue,Existing Customer
709961958,Medium_Value,0.2229644480423674,1060,32,21065.0,0.119,1,1,45,58,F,High School,Unknown,Divorced,Blue,Attrited Customer
718301508,Low_Value,0.0978719373006448,1457,43,9428.0,0.187,3,2,30,41,M,High School,$60K - $80K,Married,Blue,Existing Customer
714831033,Low_Value,0.1284318800651866,1114,27,6065.0,0.285,1,3,47,54,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
710653158,Low_Value,0.1049145834505524,1925,40,5024.0,0.321,1,4,21,39,F,Graduate,Unknown,Married,Blue,Existing Customer
721265883,Low_Value,0.0398485218284231,2510,44,2174.0,0.696,3,2,13,26,M,Graduate,Less than $40K,Single,Blue,Existing Customer
715049583,Low_Value,0.0875612102792593,1169,31,3398.0,0.689,3,3,54,60,M,Unknown,$60K - $80K,Married,Blue,Existing Customer
